env,gid,value
1_AN_LN,L007xL037,2.619688492059223
1_AN_LN,L007xL038,5.463708445571874
1_AN_LN,L007xL044,6.510278066001929
1_AN_LN,L007xL046,8.77477980205349
1_AN_LN,L007xL048,8.17398471214044
1_AN_LN,L007xL049,3.7033836940473503
1_AN_LN,L007xL058,7.47074001604735
1_AN_LN,L008xL011,7.254529580992406
1_AN_LN,L008xL012,5.30134747824706
1_AN_LN,L008xL013,6.0307907811674415
1_AN_LN,L008xL014C,6.400288292702884
1_AN_LN,L008xL015,4.620673714059223
1_AN_LN,L008xL016,4.63022016334869
1_AN_LN,L008xL017,4.474990269619762
1_AN_LN,L008xL018,6.545652144468301
1_AN_LN,L008xL023,1.811624095619762
1_AN_LN,L008xL024,7.29315371824706
1_AN_LN,L008xL025,4.2630223552470605
1_AN_LN,L008xL026,4.78821118924706
1_AN_LN,L008xL027,6.153843373247061
1_AN_LN,L008xL029,5.349044738716537
1_AN_LN,L008xL032,6.8741026509924055
1_AN_LN,L008xL033,2.06285815124706
1_AN_LN,L008xL034,4.723495097992406
1_AN_LN,L008xL035,4.835271945247061
1_AN_LN,L008xL037,5.330046821992406
1_AN_LN,L008xL039,6.675600352247061
1_AN_LN,L008xL041,4.28729164924706
1_AN_LN,L008xL042,4.318064826854924
1_AN_LN,L008xL043,4.972833046181579
1_AN_LN,L008xL045,8.613270344947509
1_AN_LN,L008xL046,4.460752456716538
1_AN_LN,L008xL047,5.180083110247061
1_AN_LN,L008xL049,5.308376865678733
1_AN_LN,L010xL007B,3.908676516816801
1_AN_LN,L010xL011,3.402197580985672
1_AN_LN,L010xL013,7.53695721431307
1_AN_LN,L010xL014,3.40517389105349
1_AN_LN,L010xL014C,6.295017356702885
1_AN_LN,L010xL019,5.681048346571874
1_AN_LN,L010xL022,3.4793068574910713
1_AN_LN,L010xL023,6.799987119468301
1_AN_LN,L010xL027,3.2392411754910713
1_AN_LN,L010xL029,3.983396266985672
1_AN_LN,L010xL034,5.253898191816801
1_AN_LN,L010xL038,1.6677867914683016
1_AN_LN,L010xL039,4.582778580468301
1_AN_LN,L010xL041,6.278360656947509
1_AN_LN,L010xL042,1.0424161324593315
1_AN_LN,L010xL043,4.684210178816801
1_AN_LN,L010xL045,7.554499071168253
1_AN_LN,L010xL046,6.519625871468301
1_AN_LN,L010xL048,6.002448510280329
1_AN_LN,L010xL049,4.211592667168253
1_AN_LN,L010xL055,5.769657776167441
1_AN_LN,L010xL056,6.595749002280329
1_AN_LN,L010xL058,7.469502535446521
1_AN_LN,L011xL012,6.337975441446521
1_AN_LN,L011xL013,3.0189297967165376
1_AN_LN,L011xL015,3.634378487233086
1_AN_LN,L011xL016,4.9547391192552075
1_AN_LN,L011xL018,6.452919336491071
1_AN_LN,L011xL022,6.320794258353149
1_AN_LN,L011xL023,5.335064170348689
1_AN_LN,L011xL024,8.546010331059223
1_AN_LN,L011xL029,6.811806853146366
1_AN_LN,L011xL033,3.7691875578564202
1_AN_LN,L011xL037,2.9501778759856725
1_AN_LN,L011xL038,1.9433762292552075
1_AN_LN,L011xL043,2.67765376428033
1_AN_LN,L011xL046,4.27921292304735
1_AN_LN,L011xL048,8.15345863544816
1_AN_LN,L011xL049,5.541133618146366
1_AN_LN,L011xL056,1.650339078233086
1_AN_LN,L011xL058,5.3627343558564204
1_AN_LN,L012xL007B,5.213367111309737
1_AN_LN,L012xL013,4.782779950235437
1_AN_LN,L012xL018,6.794847546468301
1_AN_LN,L012xL029,9.255676591446521
1_AN_LN,L012xL033,4.499945885446521
1_AN_LN,L012xL037,4.476485632587781
1_AN_LN,L012xL041,3.450285712816801
1_AN_LN,L012xL042,5.0647429285718735
1_AN_LN,L012xL046,3.1527386536945112
1_AN_LN,L012xL048,5.09070105631307
1_AN_LN,L012xL058,6.361165435587781
1_AN_LN,L013xL015,6.324910625309737
1_AN_LN,L013xL019,7.217952363235437
1_AN_LN,L013xL023,6.286062062711727
1_AN_LN,L013xL024,6.140234794235436
1_AN_LN,L013xL029,4.46053685231307
1_AN_LN,L013xL031,4.112697848235436
1_AN_LN,L013xL032,4.350004908235436
1_AN_LN,L013xL033,5.3302730854481615
1_AN_LN,L013xL034,3.8173448102354364
1_AN_LN,L013xL035,3.240694837573666
1_AN_LN,L013xL037,4.788100147235436
1_AN_LN,L013xL038,3.142927733235436
1_AN_LN,L013xL039,8.077513251702884
1_AN_LN,L013xL044,6.692927733235436
1_AN_LN,L013xL045,7.066917881235437
1_AN_LN,L013xL046,2.5150788002354365
1_AN_LN,L013xL047,4.254553349235437
1_AN_LN,L013xL048,5.823828893711727
1_AN_LN,L013xL054,5.242973023309737
1_AN_LN,L013xL055,4.702862051235436
1_AN_LN,L014xL016,9.614447361571873
1_AN_LN,L014xL017,3.0581605095877804
1_AN_LN,L014xL018,8.047015034468302
1_AN_LN,L014xL023,6.882153759947509
1_AN_LN,L014xL026,4.072258735702884
1_AN_LN,L014xL029,3.882124925348689
1_AN_LN,L014xL032,9.16262182214044
1_AN_LN,L014xL034,3.4917515431404396
1_AN_LN,L014xL037,2.7211509020534903
1_AN_LN,L014xL038,3.7405200151404396
1_AN_LN,L014xL044,4.46399622835315
1_AN_LN,L014xL045,7.011842029711727
1_AN_LN,L014xL046,5.40308159214044
1_AN_LN,L014xL047,2.861747257348689
1_AN_LN,L014xL055,2.6865404865736657
1_AN_LN,L014xL056,6.35537093505349
1_AN_LN,L014xL058,6.59891735604735
1_AN_LN,L015xL007B,7.773612069587781
1_AN_LN,L015xL016,3.6500378388377546
1_AN_LN,L015xL017,0.7882361333097372
1_AN_LN,L015xL018,5.810229777168253
1_AN_LN,L015xL023,2.0683412742840916
1_AN_LN,L015xL025,3.1653002894910713
1_AN_LN,L015xL028,4.417915093059223
1_AN_LN,L015xL029,5.229278117146366
1_AN_LN,L015xL031,5.355864761947509
1_AN_LN,L015xL033,2.4094195382330863
1_AN_LN,L015xL037,6.016447453233086
1_AN_LN,L015xL041,3.4159142787117265
1_AN_LN,L015xL042,3.663371094731101
1_AN_LN,L015xL043,1.4440644048564204
1_AN_LN,L015xL044,4.2479110676945115
1_AN_LN,L015xL045,5.374499658059223
1_AN_LN,L015xL046,4.917876919446521
1_AN_LN,L015xL047,2.914653528816801
1_AN_LN,L015xL049,7.314890904238969
1_AN_LN,L015xL055,1.936821358348647
1_AN_LN,L015xL056,6.9669923259856725
1_AN_LN,L015xL058,3.039976305702884
1_AN_LN,L016xL014C,2.676158248146366
1_AN_LN,L016xL017,9.53881883404735
1_AN_LN,L016xL019,8.839059020313071
1_AN_LN,L016xL025,8.68182376004735
1_AN_LN,L016xL026,4.537466410446521
1_AN_LN,L016xL031,5.17710217185642
1_AN_LN,L016xL032,8.292907881053491
1_AN_LN,L016xL034,2.45704581205349
1_AN_LN,L016xL038,3.51627445428033
1_AN_LN,L016xL042,3.89638862104735
1_AN_LN,L016xL043,7.911324613140439
1_AN_LN,L016xL045,2.2286474694481613
1_AN_LN,L016xL046,6.723624046446521
1_AN_LN,L016xL047,5.90059261005349
1_AN_LN,L016xL049,5.995700346678733
1_AN_LN,L016xL055,2.9274320582552074
1_AN_LN,L016xL056,3.7463722000473503
1_AN_LN,L017xL014C,3.3057002948549243
1_AN_LN,L017xL018,5.078275754168253
1_AN_LN,L017xL023,2.416893671716538
1_AN_LN,L017xL029,5.770821497059224
1_AN_LN,L017xL032,7.41928848814044
1_AN_LN,L017xL034,4.91721994031307
1_AN_LN,L017xL037,5.1231522995877805
1_AN_LN,L017xL043,3.4533801549924057
1_AN_LN,L017xL045,5.881791695280329
1_AN_LN,L017xL046,4.8005635655623315
1_AN_LN,L017xL047,3.7048416432389697
1_AN_LN,L017xL048,2.9195869345718735
1_AN_LN,L017xL049,5.420560773678733
1_AN_LN,L017xL055,6.41845607558778
1_AN_LN,L017xL056,5.079011231694512
1_AN_LN,L018xL007B,5.360361140168253
1_AN_LN,L018xL014B,5.801211619491071
1_AN_LN,L018xL024,7.5265051559475085
1_AN_LN,L018xL025,6.296860830716537
1_AN_LN,L018xL027,6.505183980446521
1_AN_LN,L018xL032,7.577861865491071
1_AN_LN,L018xL033,7.140242818491071
1_AN_LN,L018xL038,6.395188726168253
1_AN_LN,L018xL039,7.328797826491072
1_AN_LN,L018xL041,4.083293427711072
1_AN_LN,L018xL044,4.058452998491071
1_AN_LN,L018xL046,4.889363145468301
1_AN_LN,L018xL055,4.775602883468301
1_AN_LN,L018xL056,6.084232965491071
1_AN_LN,L019xL014B,4.953628630284092
1_AN_LN,L019xL024,4.34746341985642
1_AN_LN,L019xL027,2.1550105494593312
1_AN_LN,L019xL028,7.4038308657311
1_AN_LN,L019xL029,6.250563213731101
1_AN_LN,L019xL031,4.478144978059223
1_AN_LN,L019xL032,8.350597831348688
1_AN_LN,L019xL034,5.750499309348689
1_AN_LN,L019xL035,5.63650347224706
1_AN_LN,L019xL045,7.945175362711726
1_AN_LN,L019xL058,6.076205817001928
1_AN_LN,L022xL033,4.071667602702885
1_AN_LN,L022xL044,4.96518842358778
1_AN_LN,L023xL007B,6.723894230167441
1_AN_LN,L023xL014C,4.802104498947509
1_AN_LN,L023xL024,5.541264847059224
1_AN_LN,L023xL025,3.1125928966197622
1_AN_LN,L023xL026,3.820345441146366
1_AN_LN,L023xL027,7.026829791001928
1_AN_LN,L023xL028,6.344943008059223
1_AN_LN,L023xL029,4.822263453571874
1_AN_LN,L023xL031,6.9562576340534905
1_AN_LN,L023xL032,3.668069096348689
1_AN_LN,L023xL033,1.8870244274910712
1_AN_LN,L023xL034,5.759777023348647
1_AN_LN,L023xL035,3.821725075309737
1_AN_LN,L023xL038,6.285036727522014
1_AN_LN,L023xL042,3.979717307694511
1_AN_LN,L023xL043,3.803586204816801
1_AN_LN,L023xL045,8.38503603131307
1_AN_LN,L023xL046,6.18850031114044
1_AN_LN,L023xL047,5.897974859140439
1_AN_LN,L023xL048,4.206057592619762
1_AN_LN,L023xL054,0.3049943144481614
1_AN_LN,L023xL055,4.163839616985673
1_AN_LN,L023xL056,4.2784996864481615
1_AN_LN,L024xL007B,4.868341133587781
1_AN_LN,L024xL014B,5.067057874716538
1_AN_LN,L024xL014C,3.3757376143486475
1_AN_LN,L024xL025,4.693184029619762
1_AN_LN,L024xL026,1.7101748752330859
1_AN_LN,L024xL027,4.205175018167441
1_AN_LN,L024xL028,5.372843203678733
1_AN_LN,L024xL032,6.677116924348647
1_AN_LN,L024xL033,4.161494145168253
1_AN_LN,L024xL034,4.029821252280329
1_AN_LN,L024xL037,8.126721201562331
1_AN_LN,L024xL038,5.223442527233086
1_AN_LN,L024xL039,3.8881417519856725
1_AN_LN,L024xL044,4.803116322694512
1_AN_LN,L024xL046,9.412049797985674
1_AN_LN,L024xL048,4.942184521146366
1_AN_LN,L024xL049,6.82539195935315
1_AN_LN,L024xL055,6.737727624255207
1_AN_LN,L024xL056,6.481669128233086
1_AN_LN,L024xL058,7.010062800716537
1_AN_LN,L025xL014B,6.080671714619762
1_AN_LN,L025xL028,2.837650367619762
1_AN_LN,L025xL029,3.2497958907110713
1_AN_LN,L025xL033,2.2567937055220133
1_AN_LN,L025xL035,2.0461177297110718
1_AN_LN,L025xL041,1.0170693767110717
1_AN_LN,L025xL046,3.1866960194910714
1_AN_LN,L025xL047,3.055762026619762
1_AN_LN,L025xL049,5.598416579711072
1_AN_LN,L025xL055,4.115822162711072
1_AN_LN,L025xL056,7.0056537865736654
1_AN_LN,L026xL007B,2.3812616199856724
1_AN_LN,L026xL028,4.530279759146366
1_AN_LN,L026xL029,3.75617169223897
1_AN_LN,L026xL031,5.5113112652389695
1_AN_LN,L026xL033,1.5415575712389697
1_AN_LN,L026xL035,5.275320810146366
1_AN_LN,L026xL037,4.900128614985673
1_AN_LN,L026xL038,1.4914754692389698
1_AN_LN,L026xL039,5.380279759146366
1_AN_LN,L026xL044,5.614140535167441
1_AN_LN,L026xL045,7.525907783694512
1_AN_LN,L026xL046,5.139237389702885
1_AN_LN,L026xL048,3.5202074034481616
1_AN_LN,L026xL049,5.5078082478564205
1_AN_LN,L027xL031,4.1486913688377545
1_AN_LN,L027xL032,6.509601057446521
1_AN_LN,L027xL034,6.072320544562332
1_AN_LN,L027xL035,4.411431175167441
1_AN_LN,L027xL037,8.833621625702884
1_AN_LN,L027xL038,3.1222823231682537
1_AN_LN,L027xL042,4.896124525284091
1_AN_LN,L027xL048,7.668241942001928
1_AN_LN,L027xL049,5.87215065758778
1_AN_LN,L027xL054,3.223387867562332
1_AN_LN,L027xL055,5.628599415446521
1_AN_LN,L027xL056,6.459703354001928
1_AN_LN,L028xL034,4.6969462920592235
1_AN_LN,L028xL042,6.592081839694512
1_AN_LN,L028xL045,6.260107266181579
1_AN_LN,L028xL049,3.179739755678733
1_AN_LN,L028xL054,5.4272760962803295
1_AN_LN,L028xL055,4.9640234680592235
1_AN_LN,L029xL007B,7.926523804731101
1_AN_LN,L029xL014B,5.773816432348647
1_AN_LN,L029xL014C,4.129603548238969
1_AN_LN,L029xL033,4.463411111522014
1_AN_LN,L029xL034,7.368631361233086
1_AN_LN,L029xL035,5.207305540619762
1_AN_LN,L029xL038,5.657244919468301
1_AN_LN,L029xL039,7.009785456001929
1_AN_LN,L029xL041,6.834261617181579
1_AN_LN,L029xL042,3.7188520520534905
1_AN_LN,L029xL043,5.931097724992406
1_AN_LN,L029xL047,4.471427492001928
1_AN_LN,L029xL048,5.944915768353149
1_AN_LN,L031xL032,7.338179678459332
1_AN_LN,L031xL034,2.705708537233086
1_AN_LN,L031xL035,5.422398381247061
1_AN_LN,L031xL039,5.828069096348689
1_AN_LN,L031xL042,6.001166459146366
1_AN_LN,L031xL049,7.162896892348647
1_AN_LN,L031xL058,4.5286714280534905
1_AN_LN,L032xL007B,5.197553845059224
1_AN_LN,L032xL014B,6.565690020856421
1_AN_LN,L032xL014C,5.307777815140439
1_AN_LN,L032xL033,3.524232129522013
1_AN_LN,L032xL034,8.80631947523897
1_AN_LN,L032xL035,4.910720056992406
1_AN_LN,L032xL037,8.581466409837756
1_AN_LN,L032xL038,6.85132032734869
1_AN_LN,L032xL039,6.364385174309738
1_AN_LN,L032xL042,7.572369529837755
1_AN_LN,L032xL043,3.9552942643486473
1_AN_LN,L032xL044,4.747501224716538
1_AN_LN,L032xL045,4.0657702453486895
1_AN_LN,L032xL046,4.0425436356197615
1_AN_LN,L032xL047,7.006334712694512
1_AN_LN,L032xL049,4.88984678114044
1_AN_LN,L032xL058,6.3608206075877805
1_AN_LN,L033xL007B,5.468353640522014
1_AN_LN,L033xL034,3.999698684233086
1_AN_LN,L033xL035,3.0626939482470603
1_AN_LN,L033xL037,4.305003886522013
1_AN_LN,L033xL038,1.9835603377165376
1_AN_LN,L033xL041,5.314633490711727
1_AN_LN,L033xL043,5.3690432955220135
1_AN_LN,L033xL046,5.82447773931307
1_AN_LN,L033xL047,5.4398752038168015
1_AN_LN,L033xL048,2.501457088522013
1_AN_LN,L033xL049,4.610167743468301
1_AN_LN,L033xL054,8.621752654522012
1_AN_LN,L033xL056,7.008682047522013
1_AN_LN,L034xL007B,4.453016492446522
1_AN_LN,L034xL014C,2.9816589360592234
1_AN_LN,L034xL038,4.361003518280329
1_AN_LN,L034xL039,5.333253835167441
1_AN_LN,L034xL042,3.448574120947509
1_AN_LN,L034xL043,9.25443113423897
1_AN_LN,L034xL044,2.6455649826197623
1_AN_LN,L034xL045,4.719304596233085
1_AN_LN,L034xL046,4.532791940059223
1_AN_LN,L034xL047,6.9538611234593315
1_AN_LN,L034xL048,5.319403118233086
1_AN_LN,L034xL049,5.039036119731101
1_AN_LN,L034xL055,3.1439345212552072
1_AN_LN,L034xL058,4.380675664854924
1_AN_LN,L035xL007B,5.237765751001929
1_AN_LN,L035xL014B,5.247434099522014
1_AN_LN,L035xL014C,3.4349528884481613
1_AN_LN,L035xL037,5.50917396231307
1_AN_LN,L035xL038,5.9865318164910715
1_AN_LN,L035xL041,2.8377862007117267
1_AN_LN,L035xL045,7.092661107247061
1_AN_LN,L035xL046,5.086779169992406
1_AN_LN,L035xL047,4.525874165522014
1_AN_LN,L035xL056,6.7095013284481615
1_AN_LN,L035xL058,4.350126509446521
1_AN_LN,L037xL007B,3.864866993816801
1_AN_LN,L037xL038,6.562986066992406
1_AN_LN,L037xL039,3.945074505146366
1_AN_LN,L037xL041,4.420380617711727
1_AN_LN,L037xL045,4.182156340562331
1_AN_LN,L037xL046,3.3662721675877805
1_AN_LN,L037xL048,4.1645205207311005
1_AN_LN,L037xL049,5.598638047309738
1_AN_LN,L037xL055,8.004488031562332
1_AN_LN,L037xL056,3.443348674001928
1_AN_LN,L037xL058,4.25007425685642
1_AN_LN,L038xL042,0.8381555238549243
1_AN_LN,L038xL043,2.9767517177117266
1_AN_LN,L038xL045,7.868629434181579
1_AN_LN,L038xL046,3.8230705001682534
1_AN_LN,L038xL048,5.1812782315718735
1_AN_LN,L038xL049,7.1621888287311
1_AN_LN,L038xL054,3.8389136995718736
1_AN_LN,L038xL055,4.028515802255207
1_AN_LN,L038xL056,4.707786791468301
1_AN_LN,L038xL058,5.95792601531307
1_AN_LN,L039xL041,5.576594924448162
1_AN_LN,L039xL042,2.4502474050473504
1_AN_LN,L039xL043,3.8644857077117267
1_AN_LN,L039xL044,2.0575662994910715
1_AN_LN,L039xL045,6.976174669146366
1_AN_LN,L039xL046,4.715409207348647
1_AN_LN,L039xL049,6.3840115658377545
1_AN_LN,L039xL056,4.264374724348647
1_AN_LN,L039xL058,6.003672099448162
1_AN_LN,L041xL007B,9.421315967459332
1_AN_LN,L041xL014C,3.3740543086197623
1_AN_LN,L041xL046,5.129220567181579
1_AN_LN,L041xL047,5.012071657947509
1_AN_LN,L041xL058,6.944149497446521
1_AN_LN,L042xL007B,2.8198353865877803
1_AN_LN,L042xL043,2.124060750731101
1_AN_LN,L042xL045,6.080429410678732
1_AN_LN,L042xL046,3.3712782315718735
1_AN_LN,L042xL047,3.9716116248549245
1_AN_LN,L042xL049,6.715125582854924
1_AN_LN,L043xL007B,3.978313976562332
1_AN_LN,L043xL014B,6.638306263992406
1_AN_LN,L043xL014C,5.335737272816801
1_AN_LN,L043xL044,5.737799261587781
1_AN_LN,L043xL048,6.142821862992406
1_AN_LN,L043xL049,8.463828373854925
1_AN_LN,L043xL054,2.49834342028033
1_AN_LN,L043xL055,6.038417279255207
1_AN_LN,L043xL056,6.631705278992405
1_AN_LN,L043xL058,6.169882618992406
1_AN_LN,L044xL007B,6.331599341816801
1_AN_LN,L044xL014C,6.835949444562331
1_AN_LN,L044xL025,1.8064132957110715
1_AN_LN,L044xL045,6.837588899947509
1_AN_LN,L044xL046,6.028642018235437
1_AN_LN,L044xL047,8.048064826854924
1_AN_LN,L044xL048,4.189348183837755
1_AN_LN,L044xL049,3.3098964583130703
1_AN_LN,L044xL055,4.084717641837755
1_AN_LN,L044xL056,4.748034554837755
1_AN_LN,L044xL058,6.03871419231307
1_AN_LN,L045xL007B,6.4690706058168015
1_AN_LN,L045xL014B,8.676333935522013
1_AN_LN,L045xL046,9.230298515711725
1_AN_LN,L045xL047,7.6939438357117265
1_AN_LN,L045xL048,4.331659933053491
1_AN_LN,L045xL049,6.297906938181579
1_AN_LN,L045xL054,6.794737808181579
1_AN_LN,L045xL055,6.747625956348647
1_AN_LN,L045xL056,7.1081310277117264
1_AN_LN,L046xL007B,8.397141777001929
1_AN_LN,L046xL014C,3.2305532733130704
1_AN_LN,L046xL047,2.410260286992406
1_AN_LN,L046xL048,2.203465309146366
1_AN_LN,L046xL054,6.604989233571874
1_AN_LN,L046xL055,5.898847826985673
1_AN_LN,L046xL058,3.896540577562332
1_AN_LN,L047xL007B,3.489472109992406
1_AN_LN,L047xL014C,4.289644025562332
1_AN_LN,L047xL049,6.095428074711072
1_AN_LN,L047xL055,5.623914612816801
1_AN_LN,L048xL007B,5.379431853816801
1_AN_LN,L048xL014C,4.110162683619762
1_AN_LN,L048xL056,10.13489090123897
1_AN_LN,L048xL058,5.026488381459332
1_AN_LN,L049xL014B,5.399197883678733
1_AN_LN,L049xL054,4.450867531985672
1_AN_LN,L054xL007B,4.333106052167441
1_AN_LN,L054xL055,2.5298875386787327
1_AN_LN,L055xL007B,5.452773961001928
1_AN_LN,L055xL014C,6.539636004985672
1_AN_LN,L055xL056,7.4502816276787325
1_AN_LN,L055xL058,7.185381024446521
1_AN_LN,L056xL007B,4.530146704001928
1_AN_LN,L056xL047,4.6336955902470605
1_AN_LN,L058xL007B,5.287057208694511
1_AN_LN,L058xL014C,6.056639099562331
1_AN_IN,L001xL002,8.64
1_AN_IN,L001xL003,6.121773399
1_AN_IN,L001xL005,5.806896552
1_AN_IN,L001xL014C,8.077241379
1_AN_IN,L001xL023,4.686699507
1_AN_IN,L001xL034,7.884745484
1_AN_IN,L001xL038,6.216896552
1_AN_IN,L001xL039,9.375238095
1_AN_IN,L001xL046,10.31802956
1_AN_IN,L001xL056,9.12955665
1_AN_IN,L002xL003,7.82226601
1_AN_IN,L002xL008,7.330837438
1_AN_IN,L002xL010,7.76
1_AN_IN,L002xL014,7.495632184
1_AN_IN,L002xL014C,3.989228243
1_AN_IN,L002xL015,9.313563218
1_AN_IN,L002xL016,9.52729064
1_AN_IN,L002xL017,8.752939245
1_AN_IN,L002xL019,11.69655172
1_AN_IN,L002xL022,8.086305419
1_AN_IN,L002xL023,6.673103448
1_AN_IN,L002xL029,9.803037767
1_AN_IN,L002xL031,8.834646962
1_AN_IN,L002xL034,4.971034483
1_AN_IN,L002xL038,7.941724138
1_AN_IN,L002xL041,9.763661741
1_AN_IN,L002xL045,11.51098522
1_AN_IN,L002xL056,10.1816092
1_AN_IN,L003xL005,6.729474548
1_AN_IN,L003xL006,7.722561576
1_AN_IN,L003xL007,7.845517241
1_AN_IN,L003xL008,6.74137931
1_AN_IN,L003xL010,4.024433498
1_AN_IN,L003xL011,6.353990148
1_AN_IN,L003xL013,5.824827586
1_AN_IN,L003xL014B,6.76729064
1_AN_IN,L003xL015,3.154351396
1_AN_IN,L003xL023,5.572906404
1_AN_IN,L003xL026,4.010591133
1_AN_IN,L003xL028,3.027881773
1_AN_IN,L003xL029,5.375599343
1_AN_IN,L003xL031,6.50591133
1_AN_IN,L003xL034,6.008850575
1_AN_IN,L003xL039,8.515566502
1_AN_IN,L003xL041,6.587848933
1_AN_IN,L003xL042,4.814696223
1_AN_IN,L003xL043,6.60180624
1_AN_IN,L003xL044,4.667586207
1_AN_IN,L003xL045,6.283546798
1_AN_IN,L003xL047,2.064137931
1_AN_IN,L003xL048,4.885714286
1_AN_IN,L003xL049,7.16183908
1_AN_IN,L003xL056,6.510394089
1_AN_IN,L005xL006,5.055500821
1_AN_IN,L005xL007,7.187848933
1_AN_IN,L005xL008,5.505648604
1_AN_IN,L005xL014C,3.164137931
1_AN_IN,L005xL015,6.372807882
1_AN_IN,L005xL017,6.279934319
1_AN_IN,L005xL024,3.793399015
1_AN_IN,L005xL035,6.410344828
1_AN_IN,L005xL038,2.056551724
1_AN_IN,L005xL039,3.8391133
1_AN_IN,L005xL041,5.50272578
1_AN_IN,L005xL044,5.063727422
1_AN_IN,L005xL045,7.175172414
1_AN_IN,L005xL046,5.683152709
1_AN_IN,L005xL047,5.614827586
1_AN_IN,L005xL048,5.314712644
1_AN_IN,L005xL055,4.683793103
1_AN_IN,L005xL056,2.885763547
1_AN_IN,L006xL007,4.545336617
1_AN_IN,L006xL007B,3.703037767
1_AN_IN,L006xL011,2.48954023
1_AN_IN,L006xL013,6.038489327
1_AN_IN,L006xL014C,4.954844007
1_AN_IN,L006xL015,4.809458128
1_AN_IN,L006xL016,7.09955665
1_AN_IN,L006xL018,8.872955665
1_AN_IN,L006xL022,5.791494253
1_AN_IN,L006xL023,6.865812808
1_AN_IN,L006xL025,3.517241379
1_AN_IN,L006xL026,4.897339901
1_AN_IN,L006xL029,8.157586207
1_AN_IN,L006xL031,7.092413793
1_AN_IN,L006xL033,4.100558292
1_AN_IN,L006xL034,6.688604269
1_AN_IN,L006xL037,3.905287356
1_AN_IN,L006xL038,3.505747126
1_AN_IN,L006xL039,5.469917898
1_AN_IN,L006xL041,4.169064039
1_AN_IN,L006xL042,3.806568144
1_AN_IN,L006xL049,5.686666667
1_AN_IN,L006xL054,2.98679803
1_AN_IN,L006xL058,8.596091954
1_AN_IN,L007xL008,8.740344828
1_AN_IN,L007xL010,5.206075534
1_AN_IN,L007xL011,7.539178982
1_AN_IN,L007xL012,6.937536946
1_AN_IN,L007xL014B,6.895402299
1_AN_IN,L007xL015,8.827060755
1_AN_IN,L007xL017,9.012610837
1_AN_IN,L007xL019,4.237569787
1_AN_IN,L007xL027,6.406912972
1_AN_IN,L007xL031,8.104958949
1_AN_IN,L007xL033,9.962397373
1_AN_IN,L007xL034,5.638029557
1_AN_IN,L007xL037,3.459622332
1_AN_IN,L007xL038,5.952216749
1_AN_IN,L007xL044,5.464827586
1_AN_IN,L007xL046,9.300361248
1_AN_IN,L007xL048,8.583743842
1_AN_IN,L007xL049,7.458374384
1_AN_IN,L007xL058,8.419441708
1_AN_IN,L008xL011,8.111625616
1_AN_IN,L008xL012,7.22364532
1_AN_IN,L008xL013,6.970968801
1_AN_IN,L008xL014C,6.314252874
1_AN_IN,L008xL015,4.271428571
1_AN_IN,L008xL016,6.251231527
1_AN_IN,L008xL017,8.372643678
1_AN_IN,L008xL018,7.179490969
1_AN_IN,L008xL023,6.008850575
1_AN_IN,L008xL024,8.39
1_AN_IN,L008xL025,4.536124795
1_AN_IN,L008xL026,4.840591133
1_AN_IN,L008xL027,3.329655172
1_AN_IN,L008xL029,7.570870279
1_AN_IN,L008xL032,8.053366174
1_AN_IN,L008xL033,6.157142857
1_AN_IN,L008xL034,6.847093596
1_AN_IN,L008xL035,8.181280788
1_AN_IN,L008xL037,6.634482759
1_AN_IN,L008xL039,6.139441708
1_AN_IN,L008xL041,6.721576355
1_AN_IN,L008xL042,6.96591133
1_AN_IN,L008xL043,5.890049261
1_AN_IN,L008xL045,9.228866995
1_AN_IN,L008xL046,8.47001642
1_AN_IN,L008xL047,5.985155993
1_AN_IN,L008xL049,5.797766831
1_AN_IN,L010xL007B,6.163612479
1_AN_IN,L010xL011,3.657142857
1_AN_IN,L010xL013,6.847126437
1_AN_IN,L010xL014,6.305172414
1_AN_IN,L010xL014C,4.624893268
1_AN_IN,L010xL019,6.983448276
1_AN_IN,L010xL022,5.088916256
1_AN_IN,L010xL023,4.272972085
1_AN_IN,L010xL027,4.857142857
1_AN_IN,L010xL029,7.938850575
1_AN_IN,L010xL034,5.513793103
1_AN_IN,L010xL038,4.117405583
1_AN_IN,L010xL039,5.993103448
1_AN_IN,L010xL041,4.075041051
1_AN_IN,L010xL042,0.683763082
1_AN_IN,L010xL043,5.266338259
1_AN_IN,L010xL045,5.7591133
1_AN_IN,L010xL046,5.630640394
1_AN_IN,L010xL048,7.580131363
1_AN_IN,L010xL049,5.973793103
1_AN_IN,L010xL055,8.743842365
1_AN_IN,L010xL056,6.975862069
1_AN_IN,L010xL058,9.446239737
1_AN_IN,L011xL012,6.588965517
1_AN_IN,L011xL013,3.756190476
1_AN_IN,L011xL015,6.622988506
1_AN_IN,L011xL016,5.423004926
1_AN_IN,L011xL018,7.044334975
1_AN_IN,L011xL022,6.903021346
1_AN_IN,L011xL023,5.436945813
1_AN_IN,L011xL024,6.370985222
1_AN_IN,L011xL029,7.470738916
1_AN_IN,L011xL033,5.334975369
1_AN_IN,L011xL037,5.272577997
1_AN_IN,L011xL038,4.047504105
1_AN_IN,L011xL043,5.562413793
1_AN_IN,L011xL046,5.319146141
1_AN_IN,L011xL048,7.006321839
1_AN_IN,L011xL049,7.23546798
1_AN_IN,L011xL056,2.262331691
